epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
56,1417.31,1.03646,2.03212,2.1216,0.99265,0.98795,0.9939,0.8934,0.69342,1.08038,1.68788,0.00954531,0.00954531,0.00954531
57,1442.55,1.03919,2.02057,2.12233,0.99169,0.98825,0.99414,0.88668,0.72209,1.08577,1.69818,0.00952889,0.00952889,0.00952889
58,1467.77,1.03511,2.0194,2.11826,0.99412,0.98524,0.99417,0.90601,0.64009,1.03889,1.6746,0.0095122,0.0095122,0.0095122
59,1492.87,1.02707,2.00589,2.11332,0.99662,0.9847,0.99433,0.9117,0.61978,1.0263,1.67339,0.00949524,0.00949524,0.00949524
60,1518.17,1.03299,2.00759,2.12548,0.99447,0.98553,0.9943,0.92222,0.5795,0.99945,1.65887,0.009478,0.009478,0.009478
61,1543.24,1.01932,1.98199,2.10031,0.99409,0.9849,0.99412,0.91248,0.61324,1.00844,1.66329,0.00946048,0.00946048,0.00946048
62,1568.39,1.02501,2.01025,2.12015,0.99106,0.98951,0.99398,0.90919,0.64729,1.03212,1.67508,0.0094427,0.0094427,0.0094427
63,1593.68,1.01592,1.9856,2.10602,0.99531,0.98423,0.99389,0.91015,0.63779,1.01459,1.67342,0.00942464,0.00942464,0.00942464
64,1618.86,1.02315,1.98662,2.11293,0.99459,0.98434,0.99438,0.89514,0.69535,1.04183,1.687,0.00940631,0.00940631,0.00940631
65,1643.95,1.02675,1.98954,2.11308,0.99464,0.98619,0.99433,0.88208,0.75065,1.06145,1.69943,0.00938772,0.00938772,0.00938772
66,1669.32,1.0193,1.9852,2.10895,0.99496,0.98691,0.994,0.89106,0.70327,1.02323,1.68847,0.00936886,0.00936886,0.00936886
67,1694.47,1.01239,1.97651,2.11126,0.99197,0.98992,0.99414,0.88725,0.72225,1.02886,1.69295,0.00934973,0.00934973,0.00934973
68,1719.67,1.01293,1.97848,2.09908,0.99503,0.98856,0.99421,0.90211,0.66779,1.01526,1.68085,0.00933033,0.00933033,0.00933033
69,1744.87,1.00855,1.97411,2.10403,0.99559,0.9872,0.99421,0.90383,0.6591,1.01602,1.68055,0.00931067,0.00931067,0.00931067
70,1770.11,1.0141,1.95488,2.10341,0.99688,0.98547,0.99434,0.90895,0.64278,1.00054,1.67855,0.00929075,0.00929075,0.00929075
71,1795.19,1.0027,1.95227,2.0917,0.99427,0.98888,0.99441,0.91484,0.6208,0.98046,1.67234,0.00927057,0.00927057,0.00927057
72,1820.52,1.0071,1.9585,2.09436,0.99567,0.98843,0.99443,0.90605,0.65719,0.98986,1.67918,0.00925013,0.00925013,0.00925013
73,1845.76,0.99892,1.93204,2.092,0.99629,0.98775,0.99433,0.91084,0.63583,0.97369,1.67302,0.00922942,0.00922942,0.00922942
74,1870.95,0.99698,1.93022,2.09061,0.99645,0.98777,0.99439,0.91488,0.62393,0.96643,1.67024,0.00920846,0.00920846,0.00920846
75,1896.34,0.99673,1.94761,2.09615,0.99532,0.98934,0.99445,0.91092,0.63832,0.97356,1.67452,0.00918725,0.00918725,0.00918725
76,1921.56,0.99057,1.92469,2.08555,0.99431,0.98905,0.99445,0.91518,0.62111,0.96895,1.66846,0.00916577,0.00916577,0.00916577
77,1946.66,1.00375,1.93486,2.09048,0.99567,0.98854,0.99443,0.91352,0.63209,0.96575,1.67076,0.00914405,0.00914405,0.00914405
78,1972.08,0.997,1.92466,2.08688,0.99491,0.98972,0.99456,0.91425,0.62616,0.96248,1.67072,0.00912207,0.00912207,0.00912207
79,1997.16,0.99139,1.9309,2.08644,0.99553,0.98942,0.99454,0.91493,0.61824,0.956,1.66778,0.00909984,0.00909984,0.00909984
80,2022.39,0.98293,1.94429,2.08708,0.99346,0.99073,0.99439,0.91359,0.62727,0.9596,1.66964,0.00907736,0.00907736,0.00907736
81,2047.62,0.99333,1.93415,2.08696,0.99497,0.98944,0.9944,0.91264,0.62821,0.96172,1.66957,0.00905463,0.00905463,0.00905463
82,2072.76,0.98482,1.90612,2.0795,0.99348,0.99105,0.9945,0.91384,0.63105,0.96424,1.66848,0.00903166,0.00903166,0.00903166
83,2097.97,0.98766,1.90229,2.0825,0.99406,0.99182,0.99455,0.9171,0.62079,0.95508,1.66689,0.00900844,0.00900844,0.00900844
84,2123.18,0.97757,1.91167,2.07703,0.99568,0.98929,0.99455,0.91902,0.60681,0.94885,1.66226,0.00898497,0.00898497,0.00898497
85,2148.36,0.98475,1.90908,2.07445,0.99552,0.98846,0.99457,0.92038,0.60134,0.95001,1.66069,0.00896127,0.00896127,0.00896127
86,2173.48,0.98686,1.91294,2.07992,0.99441,0.9904,0.9946,0.91821,0.61106,0.94941,1.66322,0.00893732,0.00893732,0.00893732
87,2198.63,0.97266,1.88433,2.06462,0.99465,0.9904,0.99463,0.91884,0.60531,0.94293,1.66046,0.00891313,0.00891313,0.00891313
88,2223.8,0.97883,1.90103,2.07438,0.99577,0.98909,0.99465,0.91839,0.60768,0.94352,1.66005,0.0088887,0.0088887,0.0088887
89,2248.91,0.97248,1.89589,2.07786,0.99542,0.98905,0.99464,0.91879,0.60475,0.94175,1.6592,0.00886404,0.00886404,0.00886404
90,2274.22,0.97339,1.86906,2.07895,0.99674,0.98827,0.99462,0.91641,0.61256,0.94853,1.66248,0.00883914,0.00883914,0.00883914
91,2299.39,0.96191,1.87576,2.06529,0.99402,0.99103,0.99464,0.91526,0.61816,0.94862,1.66383,0.00881401,0.00881401,0.00881401
92,2324.56,0.96946,1.89409,2.07477,0.99351,0.99219,0.99452,0.91807,0.608,0.94154,1.66101,0.00878864,0.00878864,0.00878864
93,2349.78,0.96741,1.8953,2.06407,0.99319,0.99225,0.99451,0.91914,0.60264,0.93822,1.65873,0.00876305,0.00876305,0.00876305
94,2374.93,0.96383,1.88745,2.06417,0.99288,0.9923,0.9945,0.9196,0.60201,0.93805,1.65754,0.00873723,0.00873723,0.00873723
95,2400.1,0.96474,1.86602,2.0647,0.99289,0.99246,0.99452,0.91853,0.60718,0.93744,1.65809,0.00871117,0.00871117,0.00871117
96,2425.38,0.95671,1.85501,2.042,0.99354,0.99173,0.99451,0.91601,0.61169,0.94027,1.65766,0.0086849,0.0086849,0.0086849
97,2450.53,0.96087,1.86331,2.06209,0.99281,0.99167,0.9945,0.91315,0.61886,0.94071,1.65899,0.00865839,0.00865839,0.00865839
98,2475.71,0.94515,1.83147,2.04927,0.99563,0.98887,0.99449,0.91386,0.61644,0.9392,1.65876,0.00863167,0.00863167,0.00863167
99,2500.96,0.9513,1.83708,2.05305,0.99475,0.99017,0.9945,0.91621,0.61343,0.93483,1.6576,0.00860473,0.00860473,0.00860473
100,2526.18,0.95512,1.84672,2.0542,0.99442,0.99019,0.9945,0.9158,0.61499,0.93352,1.65794,0.00857756,0.00857756,0.00857756
101,2551.39,0.96025,1.84159,2.05713,0.99425,0.99022,0.99451,0.9161,0.61151,0.9312,1.65722,0.00855018,0.00855018,0.00855018
102,2576.66,0.95754,1.86854,2.05484,0.99405,0.99041,0.9945,0.91767,0.60751,0.92696,1.6562,0.00852258,0.00852258,0.00852258
103,2601.77,0.94512,1.82595,2.04709,0.99386,0.99042,0.9945,0.91858,0.60164,0.92147,1.65461,0.00849477,0.00849477,0.00849477
104,2626.91,0.95687,1.85304,2.05595,0.99363,0.99067,0.99462,0.91908,0.60191,0.92369,1.65485,0.00846674,0.00846674,0.00846674
105,2652.15,0.9469,1.84411,2.04351,0.99367,0.99094,0.99462,0.91904,0.60235,0.92202,1.65472,0.00843851,0.00843851,0.00843851
