epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
176,4976.91,0.29049,0.21669,0.85387,0.99521,0.99585,0.99479,0.98699,0.18527,0.12435,0.78159,0.00566875,0.00566875,0.00566875
177,5005.11,0.29083,0.21478,0.85187,0.9949,0.99581,0.99479,0.98711,0.1852,0.12408,0.78164,0.005644,0.005644,0.005644
178,5033.18,0.28738,0.21478,0.85095,0.99496,0.99581,0.99479,0.98712,0.18526,0.12374,0.78154,0.00561925,0.00561925,0.00561925
179,5061.21,0.28399,0.21093,0.85074,0.99501,0.99564,0.99479,0.98706,0.18523,0.12406,0.78159,0.0055945,0.0055945,0.0055945
180,5089.4,0.28638,0.21335,0.85026,0.99502,0.99577,0.9948,0.9872,0.18522,0.12401,0.78163,0.00556975,0.00556975,0.00556975
181,5117.53,0.28883,0.21469,0.85154,0.99504,0.99578,0.99479,0.98724,0.18541,0.12398,0.78164,0.005545,0.005545,0.005545
182,5145.59,0.28647,0.21482,0.85431,0.995,0.9957,0.99479,0.98728,0.18517,0.12358,0.78161,0.00552025,0.00552025,0.00552025
183,5173.77,0.29022,0.21568,0.85283,0.99524,0.99523,0.9948,0.98727,0.18513,0.12344,0.7817,0.0054955,0.0054955,0.0054955
184,5201.87,0.28353,0.21274,0.84956,0.99525,0.99525,0.99479,0.98728,0.18503,0.12374,0.78168,0.00547075,0.00547075,0.00547075
185,5229.95,0.28992,0.21628,0.85108,0.99528,0.99522,0.99479,0.98735,0.1848,0.12339,0.78149,0.005446,0.005446,0.005446
186,5258.19,0.28808,0.21454,0.85107,0.99549,0.99525,0.99481,0.98732,0.18484,0.12311,0.78147,0.00542125,0.00542125,0.00542125
187,5286.24,0.28646,0.21192,0.85088,0.9955,0.99518,0.99481,0.98736,0.18477,0.12306,0.78135,0.0053965,0.0053965,0.0053965
188,5314.31,0.28592,0.21153,0.85052,0.99527,0.99537,0.9948,0.98733,0.18463,0.12312,0.78124,0.00537175,0.00537175,0.00537175
189,5342.48,0.28405,0.21152,0.84861,0.99523,0.99532,0.9948,0.98737,0.18465,0.12294,0.78137,0.005347,0.005347,0.005347
190,5370.53,0.2906,0.21481,0.85289,0.99527,0.99572,0.9948,0.98742,0.1847,0.12302,0.78141,0.00532225,0.00532225,0.00532225
191,5398.62,0.28525,0.21192,0.84925,0.99479,0.99582,0.99479,0.98744,0.18468,0.12327,0.78128,0.0052975,0.0052975,0.0052975
192,5426.8,0.28567,0.2117,0.84985,0.99491,0.99565,0.99479,0.98738,0.18467,0.12357,0.78126,0.00527275,0.00527275,0.00527275
193,5454.89,0.28386,0.2107,0.84954,0.99492,0.99561,0.99479,0.98744,0.18472,0.12364,0.7812,0.005248,0.005248,0.005248
194,5482.97,0.28429,0.21129,0.85126,0.99544,0.99538,0.99479,0.98733,0.18479,0.12313,0.78111,0.00522325,0.00522325,0.00522325
195,5511.16,0.28369,0.21068,0.85017,0.99581,0.99537,0.99479,0.98734,0.18462,0.12289,0.7811,0.0051985,0.0051985,0.0051985
196,5539.24,0.28479,0.21185,0.85046,0.99568,0.99507,0.9948,0.98748,0.18476,0.12291,0.78103,0.00517375,0.00517375,0.00517375
197,5567.33,0.28539,0.21139,0.85132,0.99571,0.99506,0.99479,0.98744,0.18469,0.12301,0.781,0.005149,0.005149,0.005149
198,5595.5,0.28406,0.2119,0.84935,0.9957,0.99509,0.99479,0.98738,0.18466,0.1232,0.78097,0.00512425,0.00512425,0.00512425
199,5623.59,0.27907,0.20719,0.8497,0.99573,0.99552,0.99478,0.98738,0.1847,0.12345,0.78096,0.0050995,0.0050995,0.0050995
200,5651.63,0.28172,0.21039,0.84837,0.99571,0.99552,0.99478,0.98744,0.18468,0.1234,0.78096,0.00507475,0.00507475,0.00507475
201,5679.84,0.2812,0.20678,0.84895,0.99541,0.9955,0.99478,0.98733,0.18462,0.12331,0.78091,0.00505,0.00505,0.00505
202,5707.93,0.28114,0.20852,0.84937,0.9957,0.99551,0.99478,0.9873,0.1846,0.12302,0.7808,0.00502525,0.00502525,0.00502525
203,5736.01,0.28161,0.20954,0.84849,0.99535,0.99531,0.99478,0.98734,0.18438,0.12283,0.78074,0.0050005,0.0050005,0.0050005
204,5764.19,0.28051,0.20865,0.8517,0.99534,0.99532,0.99478,0.98737,0.18442,0.12281,0.78079,0.00497575,0.00497575,0.00497575
205,5792.26,0.28414,0.20942,0.85176,0.9953,0.9953,0.99478,0.98734,0.18435,0.12272,0.78072,0.004951,0.004951,0.004951
206,5820.32,0.28051,0.20757,0.84959,0.99528,0.99539,0.99478,0.98737,0.1842,0.12284,0.78074,0.00492625,0.00492625,0.00492625
207,5848.54,0.28099,0.20576,0.84896,0.9952,0.99547,0.99478,0.98736,0.18427,0.12302,0.78075,0.0049015,0.0049015,0.0049015
208,5876.58,0.28113,0.2074,0.84859,0.99505,0.99556,0.99479,0.98739,0.18434,0.12306,0.78072,0.00487675,0.00487675,0.00487675
209,5904.63,0.27894,0.20714,0.84835,0.99511,0.99584,0.99479,0.98736,0.18457,0.12325,0.78065,0.004852,0.004852,0.004852
210,5932.81,0.28054,0.20814,0.85022,0.99501,0.99541,0.99479,0.98738,0.1845,0.12348,0.78072,0.00482725,0.00482725,0.00482725
211,5960.88,0.27907,0.20738,0.85013,0.995,0.9954,0.99479,0.98737,0.18467,0.12333,0.78073,0.0048025,0.0048025,0.0048025
212,5988.92,0.28021,0.20753,0.84983,0.99489,0.99519,0.99479,0.98746,0.18473,0.12331,0.78068,0.00477775,0.00477775,0.00477775
213,6017.13,0.27831,0.20643,0.84764,0.99563,0.9951,0.9948,0.98741,0.18472,0.12327,0.78064,0.004753,0.004753,0.004753
214,6045.19,0.27764,0.20494,0.84771,0.99565,0.99507,0.99481,0.98743,0.1847,0.12327,0.7806,0.00472825,0.00472825,0.00472825
215,6073.28,0.28121,0.2077,0.85234,0.9957,0.99502,0.99481,0.98747,0.18454,0.12297,0.78055,0.0047035,0.0047035,0.0047035
216,6101.41,0.27705,0.20445,0.84812,0.99573,0.99498,0.99481,0.98746,0.18469,0.12298,0.78047,0.00467875,0.00467875,0.00467875
217,6129.49,0.27677,0.20388,0.84788,0.99573,0.9949,0.99481,0.98749,0.1846,0.12295,0.78047,0.004654,0.004654,0.004654
218,6157.58,0.27804,0.20561,0.84811,0.99576,0.99475,0.99481,0.98754,0.18471,0.12278,0.78041,0.00462925,0.00462925,0.00462925
219,6185.78,0.2773,0.20612,0.84866,0.99548,0.99532,0.99481,0.98758,0.18474,0.12255,0.78037,0.0046045,0.0046045,0.0046045
220,6213.83,0.2765,0.20721,0.84729,0.99547,0.99578,0.99481,0.98751,0.18456,0.12276,0.78034,0.00457975,0.00457975,0.00457975
221,6241.93,0.27667,0.20411,0.84559,0.99544,0.99531,0.99481,0.9875,0.18468,0.123,0.78029,0.004555,0.004555,0.004555
222,6270.11,0.27868,0.20521,0.8479,0.9954,0.99533,0.99481,0.98745,0.18452,0.12282,0.78023,0.00453025,0.00453025,0.00453025
223,6298.18,0.27339,0.20034,0.84578,0.99543,0.99533,0.99481,0.9875,0.18454,0.1228,0.78029,0.0045055,0.0045055,0.0045055
224,6326.25,0.27547,0.20518,0.84771,0.99547,0.99534,0.99481,0.98753,0.18443,0.12297,0.78021,0.00448075,0.00448075,0.00448075
225,6354.42,0.27367,0.20274,0.84669,0.99549,0.99533,0.99481,0.98754,0.18439,0.12314,0.78022,0.004456,0.004456,0.004456
226,6382.48,0.27682,0.20292,0.85038,0.99584,0.99519,0.9948,0.98759,0.18438,0.12298,0.78023,0.00443125,0.00443125,0.00443125
227,6410.57,0.27402,0.20264,0.84784,0.9959,0.99518,0.9948,0.98752,0.18418,0.1229,0.78017,0.0044065,0.0044065,0.0044065
228,6438.78,0.27301,0.2016,0.84549,0.99601,0.99455,0.9948,0.9876,0.18408,0.12277,0.78015,0.00438175,0.00438175,0.00438175
229,6466.86,0.27671,0.20355,0.84629,0.99555,0.99475,0.99479,0.98745,0.18395,0.12262,0.78013,0.004357,0.004357,0.004357
230,6494.93,0.27236,0.20207,0.84893,0.99554,0.99485,0.99479,0.98742,0.18385,0.12249,0.78009,0.00433225,0.00433225,0.00433225
231,6523.11,0.27646,0.20347,0.84774,0.99552,0.9949,0.99478,0.98746,0.18377,0.12277,0.78011,0.0043075,0.0043075,0.0043075
232,6551.17,0.27284,0.20131,0.84759,0.9955,0.99494,0.99479,0.98744,0.18375,0.12294,0.78007,0.00428275,0.00428275,0.00428275
233,6579.24,0.27136,0.19896,0.84481,0.99552,0.99489,0.99479,0.98752,0.18375,0.12288,0.78002,0.004258,0.004258,0.004258
234,6607.43,0.27428,0.2031,0.84627,0.99555,0.99486,0.99479,0.98746,0.18368,0.12269,0.77999,0.00423325,0.00423325,0.00423325
235,6635.51,0.27276,0.20019,0.84584,0.99554,0.99488,0.99479,0.98755,0.18368,0.12281,0.77991,0.0042085,0.0042085,0.0042085
236,6663.57,0.27552,0.20233,0.8476,0.99568,0.99435,0.99479,0.98745,0.18361,0.12267,0.77993,0.00418375,0.00418375,0.00418375
237,6691.82,0.27302,0.20165,0.84572,0.99572,0.99434,0.99477,0.98746,0.18348,0.1226,0.77986,0.004159,0.004159,0.004159
238,6719.89,0.27453,0.20182,0.84581,0.9957,0.99434,0.99479,0.98745,0.18336,0.12236,0.7798,0.00413425,0.00413425,0.00413425
239,6747.99,0.27024,0.19918,0.84584,0.99575,0.9943,0.99477,0.98755,0.18338,0.12239,0.7798,0.0041095,0.0041095,0.0041095
240,6776.19,0.2712,0.20125,0.845,0.99635,0.99375,0.99477,0.98745,0.18339,0.12282,0.77982,0.00408475,0.00408475,0.00408475
241,6804.27,0.27056,0.19983,0.84622,0.99637,0.99375,0.99478,0.9875,0.18329,0.12277,0.77976,0.00406,0.00406,0.00406
242,6832.35,0.26879,0.19691,0.84492,0.99635,0.99379,0.99478,0.98749,0.18317,0.12305,0.77968,0.00403525,0.00403525,0.00403525
243,6860.56,0.27184,0.19966,0.84569,0.99673,0.99415,0.99478,0.9875,0.18315,0.12288,0.77966,0.0040105,0.0040105,0.0040105
244,6888.64,0.27055,0.19775,0.84329,0.99636,0.99381,0.99478,0.98755,0.18324,0.12328,0.77952,0.00398575,0.00398575,0.00398575
245,6916.73,0.26713,0.1966,0.84323,0.99636,0.99382,0.99478,0.98761,0.18308,0.12304,0.77946,0.003961,0.003961,0.003961
246,6944.92,0.26813,0.19762,0.84502,0.99636,0.99385,0.99478,0.98759,0.18302,0.12355,0.77939,0.00393625,0.00393625,0.00393625
247,6973,0.26966,0.19843,0.8464,0.99637,0.99385,0.99478,0.98761,0.18316,0.12352,0.77942,0.0039115,0.0039115,0.0039115
248,7001.1,0.26992,0.19844,0.84585,0.99639,0.99383,0.99479,0.98753,0.18316,0.12371,0.7794,0.00388675,0.00388675,0.00388675
249,7029.29,0.26917,0.19599,0.84577,0.99641,0.99382,0.99479,0.98756,0.18299,0.12326,0.77938,0.003862,0.003862,0.003862
250,7057.39,0.26825,0.19813,0.84557,0.99647,0.99378,0.99479,0.98753,0.18287,0.12354,0.77937,0.00383725,0.00383725,0.00383725
251,7085.46,0.26775,0.19747,0.84466,0.99646,0.99418,0.99479,0.98763,0.18301,0.12322,0.77921,0.0038125,0.0038125,0.0038125
252,7113.66,0.26885,0.19641,0.84409,0.99647,0.99417,0.9948,0.98767,0.18307,0.1232,0.77921,0.00378775,0.00378775,0.00378775
253,7141.73,0.26741,0.19538,0.84423,0.99647,0.99416,0.9948,0.98761,0.18302,0.12322,0.77918,0.003763,0.003763,0.003763
254,7169.8,0.26612,0.19442,0.84371,0.99649,0.99415,0.9948,0.98758,0.1831,0.12329,0.77912,0.00373825,0.00373825,0.00373825
255,7197.97,0.26478,0.19336,0.8431,0.99649,0.99414,0.9948,0.98762,0.18288,0.12285,0.77902,0.0037135,0.0037135,0.0037135
256,7226.06,0.2658,0.19611,0.84385,0.99649,0.99414,0.9948,0.98759,0.18275,0.12239,0.77897,0.00368875,0.00368875,0.00368875
257,7254.12,0.26464,0.19464,0.84329,0.9965,0.99413,0.9948,0.98766,0.18277,0.12238,0.77893,0.003664,0.003664,0.003664
258,7282.32,0.26633,0.19589,0.84693,0.99646,0.99416,0.9948,0.98781,0.18263,0.12237,0.77887,0.00363925,0.00363925,0.00363925
259,7310.43,0.26442,0.19623,0.84392,0.9965,0.99413,0.9948,0.98776,0.18282,0.12305,0.77891,0.0036145,0.0036145,0.0036145
260,7338.49,0.26479,0.19457,0.84132,0.99638,0.99421,0.9948,0.9879,0.18286,0.12259,0.77897,0.00358975,0.00358975,0.00358975
261,7366.66,0.26457,0.19668,0.84142,0.99735,0.99458,0.99482,0.98793,0.18284,0.12225,0.779,0.003565,0.003565,0.003565
262,7394.75,0.26464,0.19466,0.84263,0.99737,0.99457,0.99482,0.98797,0.18285,0.12211,0.7791,0.00354025,0.00354025,0.00354025
263,7422.83,0.26267,0.19276,0.84333,0.99736,0.99457,0.99482,0.98793,0.18283,0.12189,0.77915,0.0035155,0.0035155,0.0035155
264,7451.01,0.26226,0.19301,0.8444,0.99736,0.99457,0.99482,0.98794,0.18281,0.12227,0.77917,0.00349075,0.00349075,0.00349075
265,7479.07,0.26477,0.19189,0.84219,0.99696,0.99439,0.99481,0.98792,0.1829,0.12231,0.77915,0.003466,0.003466,0.003466
266,7507.15,0.26457,0.19223,0.84307,0.99684,0.99447,0.99481,0.98798,0.18286,0.12217,0.77911,0.00344125,0.00344125,0.00344125
267,7535.35,0.2614,0.191,0.84195,0.99684,0.99448,0.99481,0.98797,0.18281,0.12213,0.77905,0.0034165,0.0034165,0.0034165
268,7563.42,0.26287,0.19115,0.84402,0.99683,0.99448,0.9948,0.98795,0.18276,0.12218,0.77898,0.00339175,0.00339175,0.00339175
269,7591.52,0.26152,0.19181,0.84295,0.99683,0.99449,0.99481,0.98791,0.18268,0.12233,0.77885,0.003367,0.003367,0.003367
270,7619.72,0.26099,0.18999,0.84166,0.99682,0.99449,0.9948,0.98795,0.18259,0.12243,0.77875,0.00334225,0.00334225,0.00334225
271,7647.84,0.26259,0.19217,0.84194,0.99682,0.99448,0.9948,0.98797,0.18229,0.12243,0.77883,0.0033175,0.0033175,0.0033175
272,7675.92,0.2611,0.19128,0.84165,0.99681,0.99448,0.9948,0.98791,0.18221,0.12213,0.77886,0.00329275,0.00329275,0.00329275
273,7704.12,0.25961,0.19031,0.84095,0.99682,0.99447,0.9948,0.98791,0.18207,0.12257,0.7788,0.003268,0.003268,0.003268
274,7732.2,0.26026,0.18969,0.84148,0.99682,0.99446,0.99481,0.98804,0.18213,0.12268,0.77876,0.00324325,0.00324325,0.00324325
275,7760.31,0.26135,0.19043,0.84197,0.99682,0.99444,0.99481,0.98811,0.18213,0.12262,0.7787,0.0032185,0.0032185,0.0032185
276,7788.54,0.25855,0.19008,0.83914,0.99682,0.99442,0.99481,0.98813,0.18212,0.12267,0.77866,0.00319375,0.00319375,0.00319375
277,7816.68,0.25906,0.18769,0.84241,0.99688,0.99484,0.99482,0.98805,0.18195,0.12297,0.77852,0.003169,0.003169,0.003169
278,7844.77,0.25912,0.18848,0.84269,0.99689,0.99482,0.99482,0.98815,0.18162,0.12301,0.77848,0.00314425,0.00314425,0.00314425
279,7872.99,0.2586,0.18876,0.83903,0.99689,0.99482,0.99482,0.98825,0.18157,0.12327,0.77853,0.0031195,0.0031195,0.0031195
280,7901.08,0.2575,0.18782,0.83937,0.99688,0.99482,0.99482,0.9882,0.18157,0.12382,0.77842,0.00309475,0.00309475,0.00309475
281,7929.22,0.25856,0.18952,0.83894,0.99711,0.99458,0.99482,0.98818,0.18152,0.12396,0.77847,0.00307,0.00307,0.00307
282,7957.41,0.26043,0.18989,0.84331,0.99713,0.99457,0.99482,0.98832,0.18129,0.12441,0.77838,0.00304525,0.00304525,0.00304525
283,7985.51,0.25543,0.18585,0.83948,0.99713,0.99453,0.99481,0.98822,0.1811,0.12481,0.77839,0.0030205,0.0030205,0.0030205
284,8013.59,0.25628,0.18738,0.83908,0.99709,0.99411,0.99481,0.98826,0.18116,0.12514,0.77841,0.00299575,0.00299575,0.00299575
285,8041.8,0.25697,0.18787,0.84081,0.99746,0.9945,0.99481,0.98814,0.18133,0.12623,0.77833,0.002971,0.002971,0.002971
286,8069.81,0.25418,0.18613,0.83878,0.99746,0.9941,0.99481,0.98823,0.18117,0.12638,0.77832,0.00294625,0.00294625,0.00294625
287,8097.88,0.25514,0.18638,0.84123,0.99747,0.9941,0.99481,0.9883,0.18114,0.12692,0.77823,0.0029215,0.0029215,0.0029215
288,8126.09,0.2557,0.1857,0.84008,0.9968,0.9943,0.99481,0.98828,0.18122,0.12742,0.7783,0.00289675,0.00289675,0.00289675
289,8154.18,0.25526,0.18467,0.84026,0.99657,0.99478,0.99481,0.98836,0.18127,0.12809,0.77819,0.002872,0.002872,0.002872
290,8182.25,0.25464,0.18628,0.83985,0.99579,0.99473,0.99481,0.98833,0.1813,0.12842,0.77802,0.00284725,0.00284725,0.00284725
291,8210.48,0.25629,0.18458,0.84155,0.99676,0.99505,0.99481,0.98837,0.18122,0.12842,0.77792,0.0028225,0.0028225,0.0028225
292,8238.58,0.25433,0.18444,0.83947,0.99679,0.99468,0.99481,0.98833,0.18107,0.12791,0.77774,0.00279775,0.00279775,0.00279775
293,8266.68,0.25572,0.18596,0.83922,0.99669,0.99463,0.99481,0.98837,0.18094,0.12713,0.77758,0.002773,0.002773,0.002773
294,8294.9,0.25368,0.18279,0.83926,0.99689,0.9944,0.99482,0.98833,0.18079,0.12682,0.77748,0.00274825,0.00274825,0.00274825
295,8323,0.25413,0.1858,0.83854,0.99693,0.99445,0.99482,0.98835,0.18076,0.1262,0.77743,0.0027235,0.0027235,0.0027235
296,8351.09,0.25401,0.18715,0.83994,0.99694,0.99448,0.99482,0.9884,0.18042,0.12569,0.77739,0.00269875,0.00269875,0.00269875
297,8379.31,0.25367,0.18542,0.84151,0.99691,0.99452,0.99482,0.98838,0.18033,0.12532,0.77747,0.002674,0.002674,0.002674
298,8407.41,0.25318,0.18395,0.83936,0.99691,0.99453,0.99482,0.98832,0.18019,0.12498,0.77733,0.00264925,0.00264925,0.00264925
299,8435.48,0.25329,0.18304,0.83961,0.9969,0.99455,0.99482,0.98833,0.18015,0.12452,0.77726,0.0026245,0.0026245,0.0026245
300,8463.69,0.25084,0.18376,0.83803,0.99654,0.99497,0.99482,0.98841,0.17999,0.1242,0.77743,0.00259975,0.00259975,0.00259975
301,8491.78,0.24952,0.18095,0.83909,0.99654,0.99494,0.99482,0.98838,0.17988,0.12444,0.77763,0.002575,0.002575,0.002575
302,8519.88,0.25291,0.18335,0.84098,0.99653,0.99498,0.99482,0.98836,0.17947,0.12374,0.7777,0.00255025,0.00255025,0.00255025
303,8548.06,0.25016,0.18085,0.84002,0.99651,0.99505,0.99483,0.98842,0.17924,0.1231,0.77777,0.0025255,0.0025255,0.0025255
304,8576.14,0.25367,0.1823,0.84068,0.99647,0.99509,0.99483,0.98839,0.17902,0.12253,0.77781,0.00250075,0.00250075,0.00250075
305,8604.22,0.248,0.18021,0.83645,0.99647,0.99509,0.99483,0.98836,0.17882,0.12265,0.77779,0.002476,0.002476,0.002476
306,8632.39,0.24806,0.17952,0.83809,0.99643,0.9951,0.99483,0.98837,0.17869,0.12238,0.77783,0.00245125,0.00245125,0.00245125
307,8660.48,0.24775,0.18039,0.83863,0.99616,0.99521,0.99483,0.98843,0.17829,0.12219,0.77787,0.0024265,0.0024265,0.0024265
308,8688.56,0.25169,0.18191,0.84051,0.99613,0.99521,0.99483,0.98839,0.17806,0.12175,0.77788,0.00240175,0.00240175,0.00240175
309,8716.79,0.24946,0.17918,0.841,0.99593,0.99491,0.99483,0.98833,0.17791,0.12157,0.77791,0.002377,0.002377,0.002377
310,8744.99,0.25071,0.17995,0.83923,0.99621,0.99521,0.99484,0.98842,0.17783,0.1212,0.77795,0.00235225,0.00235225,0.00235225
311,8773.41,0.24672,0.17794,0.83849,0.9964,0.99518,0.99484,0.98844,0.17795,0.12116,0.77805,0.0023275,0.0023275,0.0023275
312,8804.07,0.25036,0.17975,0.83791,0.99639,0.99514,0.99484,0.98838,0.17779,0.12076,0.77808,0.00230275,0.00230275,0.00230275
313,8833.42,0.24493,0.17745,0.83599,0.99639,0.99513,0.99484,0.98848,0.17768,0.1207,0.77809,0.002278,0.002278,0.002278
314,8861.59,0.25039,0.17989,0.83791,0.99583,0.99533,0.99484,0.98851,0.17754,0.12055,0.77804,0.00225325,0.00225325,0.00225325
315,8889.81,0.24679,0.17931,0.83761,0.99673,0.99428,0.99484,0.98848,0.17737,0.12066,0.778,0.0022285,0.0022285,0.0022285
316,8917.87,0.24765,0.17968,0.83992,0.9968,0.99474,0.99484,0.98858,0.17735,0.12079,0.77801,0.00220375,0.00220375,0.00220375
317,8945.96,0.24602,0.17781,0.83698,0.9968,0.99474,0.99484,0.98856,0.17727,0.12059,0.77806,0.002179,0.002179,0.002179
318,8974.13,0.24727,0.179,0.83665,0.99691,0.99474,0.99485,0.98854,0.17722,0.12075,0.778,0.00215425,0.00215425,0.00215425
319,9002.24,0.24376,0.17515,0.83566,0.99692,0.99474,0.99486,0.98864,0.17722,0.12068,0.778,0.0021295,0.0021295,0.0021295
320,9030.31,0.24719,0.17747,0.83801,0.99692,0.99402,0.99485,0.98862,0.17718,0.12081,0.77793,0.00210475,0.00210475,0.00210475
321,9058.54,0.24574,0.17803,0.83737,0.99697,0.99404,0.99485,0.98856,0.17724,0.12091,0.7779,0.00208,0.00208,0.00208
322,9086.59,0.24565,0.1771,0.8378,0.99694,0.99361,0.99485,0.98851,0.17707,0.12082,0.77785,0.00205525,0.00205525,0.00205525
323,9114.71,0.24452,0.17643,0.8371,0.99698,0.99396,0.99484,0.98861,0.17718,0.12081,0.77788,0.0020305,0.0020305,0.0020305
324,9142.88,0.24214,0.17423,0.83533,0.997,0.99396,0.99484,0.98856,0.17744,0.12088,0.77789,0.00200575,0.00200575,0.00200575
325,9170.97,0.24275,0.17385,0.83498,0.99701,0.99361,0.99484,0.98851,0.1774,0.12124,0.77785,0.001981,0.001981,0.001981
326,9199.02,0.24231,0.17471,0.83711,0.9974,0.99399,0.99485,0.9886,0.17745,0.12117,0.77782,0.00195625,0.00195625,0.00195625
327,9227.22,0.24408,0.17695,0.83628,0.99743,0.99451,0.99485,0.98858,0.17757,0.12112,0.7779,0.0019315,0.0019315,0.0019315
328,9255.22,0.24232,0.1743,0.83572,0.99737,0.99404,0.99485,0.98856,0.17746,0.12086,0.77777,0.00190675,0.00190675,0.00190675
329,9283.31,0.24092,0.1729,0.83427,0.99737,0.99404,0.99486,0.98852,0.17747,0.12064,0.77769,0.001882,0.001882,0.001882
330,9311.48,0.24314,0.17396,0.83611,0.99736,0.99404,0.99486,0.98853,0.17746,0.12039,0.77756,0.00185725,0.00185725,0.00185725
331,9339.54,0.24017,0.17306,0.83451,0.99738,0.99441,0.99487,0.98854,0.17739,0.12029,0.77746,0.0018325,0.0018325,0.0018325
332,9367.59,0.24423,0.17455,0.83728,0.99739,0.9944,0.99487,0.98863,0.17748,0.12014,0.77744,0.00180775,0.00180775,0.00180775
333,9395.78,0.24232,0.17316,0.83687,0.99739,0.99441,0.99486,0.98851,0.17734,0.12002,0.77745,0.001783,0.001783,0.001783
334,9423.87,0.24114,0.17405,0.83528,0.99741,0.9944,0.99486,0.98842,0.17744,0.11959,0.77746,0.00175825,0.00175825,0.00175825
335,9451.96,0.23637,0.17101,0.83493,0.9974,0.99441,0.99486,0.98856,0.17774,0.11947,0.77742,0.0017335,0.0017335,0.0017335
336,9480.11,0.23778,0.17127,0.83321,0.99741,0.9944,0.99486,0.98849,0.17762,0.1194,0.77726,0.00170875,0.00170875,0.00170875
337,9508.17,0.23727,0.17108,0.83407,0.99742,0.99441,0.99486,0.98852,0.17762,0.11947,0.77723,0.001684,0.001684,0.001684
338,9536.26,0.23896,0.1711,0.83407,0.99743,0.99441,0.99485,0.98863,0.17774,0.1195,0.77721,0.00165925,0.00165925,0.00165925
339,9564.46,0.23945,0.17195,0.83571,0.99743,0.99441,0.99485,0.9886,0.17769,0.11938,0.77725,0.0016345,0.0016345,0.0016345
340,9592.55,0.24022,0.17337,0.83406,0.99744,0.99441,0.99485,0.98868,0.17778,0.11955,0.77719,0.00160975,0.00160975,0.00160975
341,9620.63,0.23812,0.17078,0.83463,0.99743,0.99442,0.99486,0.98866,0.17793,0.11942,0.77716,0.001585,0.001585,0.001585
342,9648.8,0.23475,0.16954,0.83306,0.99744,0.99441,0.99486,0.98872,0.17785,0.1195,0.77713,0.00156025,0.00156025,0.00156025
343,9676.89,0.23787,0.16978,0.83372,0.99744,0.99442,0.99486,0.9887,0.17773,0.11977,0.77711,0.0015355,0.0015355,0.0015355
344,9704.95,0.2357,0.16956,0.83417,0.99745,0.99441,0.99486,0.98871,0.17767,0.11974,0.77706,0.00151075,0.00151075,0.00151075
345,9733.14,0.23739,0.16917,0.83467,0.99745,0.99442,0.99486,0.98855,0.1776,0.1197,0.777,0.001486,0.001486,0.001486
346,9761.2,0.23499,0.16948,0.83554,0.99745,0.99443,0.99486,0.98857,0.17787,0.11995,0.77703,0.00146125,0.00146125,0.00146125
347,9789.27,0.23332,0.16816,0.83255,0.99746,0.99442,0.99485,0.98849,0.17792,0.11981,0.777,0.0014365,0.0014365,0.0014365
348,9817.52,0.24015,0.17013,0.8347,0.99746,0.99442,0.99485,0.98855,0.17805,0.12014,0.77698,0.00141175,0.00141175,0.00141175
349,9845.58,0.23425,0.16757,0.83382,0.99746,0.99444,0.99485,0.9886,0.17827,0.12007,0.77702,0.001387,0.001387,0.001387
350,9873.66,0.23555,0.16812,0.83449,0.99745,0.99444,0.99485,0.98864,0.17831,0.11982,0.77693,0.00136225,0.00136225,0.00136225
351,9901.86,0.23264,0.16605,0.83292,0.99746,0.99445,0.99485,0.9887,0.17828,0.11982,0.7769,0.0013375,0.0013375,0.0013375
352,9929.91,0.23182,0.16532,0.83281,0.99746,0.99445,0.99486,0.98876,0.17802,0.11991,0.77678,0.00131275,0.00131275,0.00131275
353,9957.96,0.23161,0.16698,0.83328,0.99753,0.99447,0.99486,0.98877,0.17806,0.12002,0.77671,0.001288,0.001288,0.001288
354,9986.13,0.22956,0.16366,0.8319,0.9975,0.99448,0.99485,0.98878,0.1779,0.1196,0.77669,0.00126325,0.00126325,0.00126325
355,10014.2,0.22991,0.16421,0.83207,0.9975,0.99448,0.99485,0.98882,0.178,0.11952,0.77671,0.0012385,0.0012385,0.0012385
356,10042.3,0.22973,0.16498,0.83373,0.9975,0.99449,0.99485,0.98882,0.17798,0.11932,0.77669,0.00121375,0.00121375,0.00121375
357,10070.5,0.23215,0.16574,0.83364,0.9975,0.99449,0.99485,0.98882,0.17788,0.11965,0.77657,0.001189,0.001189,0.001189
358,10098.6,0.23148,0.16543,0.83251,0.99749,0.99449,0.99485,0.9888,0.1778,0.11945,0.77651,0.00116425,0.00116425,0.00116425
359,10126.7,0.22839,0.16232,0.82977,0.99748,0.99449,0.99485,0.98884,0.17763,0.11949,0.77658,0.0011395,0.0011395,0.0011395
360,10154.9,0.22816,0.1619,0.83077,0.99749,0.99448,0.99485,0.98882,0.17758,0.11952,0.77656,0.00111475,0.00111475,0.00111475
361,10182.9,0.23007,0.16445,0.83228,0.99747,0.99449,0.99485,0.98877,0.17774,0.11932,0.77654,0.00109,0.00109,0.00109
362,10211,0.22876,0.16259,0.82918,0.99747,0.99449,0.99485,0.98881,0.17758,0.11946,0.7765,0.00106525,0.00106525,0.00106525
