epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
93,2329.57,0.77946,1.53126,2.00985,0.99613,0.98942,0.99425,0.94821,0.49635,0.86875,1.67447,0.0056704,0.0056704,0.0056704
94,2352.45,0.76989,1.52994,2.00944,0.99675,0.98848,0.99426,0.94828,0.4974,0.86645,1.67431,0.00559318,0.00559318,0.00559318
95,2375.4,0.76633,1.5116,1.99823,0.99655,0.98883,0.99435,0.94825,0.49246,0.86222,1.67303,0.00551584,0.00551584,0.00551584
96,2398.23,0.76151,1.49201,1.98193,0.99587,0.98884,0.99438,0.94916,0.48833,0.8589,1.67127,0.00543837,0.00543837,0.00543837
97,2421.14,0.75402,1.48489,1.9835,0.99589,0.98883,0.99439,0.94945,0.48628,0.85852,1.66966,0.00536081,0.00536081,0.00536081
98,2443.96,0.75466,1.49436,1.99024,0.9958,0.98884,0.99441,0.94967,0.48594,0.85467,1.66911,0.00528318,0.00528318,0.00528318
99,2466.82,0.76379,1.51079,1.99969,0.99656,0.98887,0.99437,0.95105,0.48333,0.85347,1.66807,0.00520548,0.00520548,0.00520548
100,2489.68,0.75332,1.47353,1.98399,0.9968,0.98902,0.99437,0.95095,0.48221,0.85259,1.66803,0.00512775,0.00512775,0.00512775
101,2512.55,0.7549,1.4962,1.99161,0.99678,0.98906,0.99436,0.95042,0.48078,0.85051,1.66758,0.00505,0.00505,0.00505
102,2535.49,0.75178,1.47542,1.98511,0.99689,0.98906,0.99431,0.95166,0.47791,0.84632,1.66634,0.00497225,0.00497225,0.00497225
103,2558.2,0.74625,1.44841,1.97117,0.99686,0.98912,0.99432,0.95241,0.47653,0.84477,1.66556,0.00489452,0.00489452,0.00489452
104,2581.12,0.75031,1.4712,1.98511,0.99682,0.98935,0.99432,0.95286,0.47541,0.84431,1.6649,0.00481682,0.00481682,0.00481682
105,2604.02,0.74873,1.47229,1.98168,0.99752,0.98984,0.99433,0.95448,0.47381,0.83837,1.66384,0.00473919,0.00473919,0.00473919
106,2626.82,0.73941,1.46147,1.97246,0.99739,0.99036,0.99436,0.95469,0.47419,0.83814,1.66335,0.00466163,0.00466163,0.00466163
107,2649.81,0.73672,1.44091,1.97493,0.99744,0.99002,0.99436,0.95493,0.47277,0.83366,1.66289,0.00458416,0.00458416,0.00458416
108,2672.66,0.74227,1.46586,1.97755,0.99772,0.98987,0.99437,0.95553,0.47091,0.83394,1.66196,0.00450682,0.00450682,0.00450682
109,2695.57,0.733,1.44292,1.97074,0.9977,0.99026,0.99438,0.95477,0.46959,0.83116,1.66149,0.0044296,0.0044296,0.0044296
110,2718.46,0.73486,1.43259,1.9699,0.99764,0.99032,0.99438,0.95418,0.46855,0.83095,1.66087,0.00435254,0.00435254,0.00435254
